StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsFalling 163018653 1.00 0 0 2 516 2 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsFalling 163018653 1.00 0 0 2 516 2 178045
UkraineWar 163018653 .03 .01 0 9 516 227 178045
UkraineRussiaWar 163018653 .03 .01 0 9 516 226 178045
UkraineWar 163018653 .03 .01 0 9 516 227 178045
UkraineRussiaWar 163018653 .03 .01 0 9 516 226 178045
UkraineWar 163018653 .03 .01 0 9 516 227 178045
UkraineRussiaWar 163018653 .03 .01 0 9 516 226 178045
UkraineWar 163018653 .03 .01 0 9 516 227 178045
UkraineRussiaWar 163018653 .03 .01 0 9 516 226 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
???????????? 163018653 .01 1.92 .55 993 516 98085 178045
??????????? 163018653 .01 1.92 .55 993 516 98085 178045
RussianUkrainianWar 163018653 .19 .01 0 7 516 36 178045
russiaIsLosing 163018653 1.00 0 0 1 516 1 178045
PutinWarCriminal 163018653 .08 0 0 4 516 49 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
Enerhodar 163018653 .09 0 0 1 516 11 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAtta?k 163018653 0 0 0 0 516 2 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
PutinHuilo 163018653 1.00 0 0 2 516 2 178045
putinhitler 163018653 1.00 0 0 2 516 2 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
PutinHuilo 163018653 1.00 0 0 2 516 2 178045
putinhitler 163018653 1.00 0 0 2 516 2 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Zelensky 163018653 .07 .02 0 15 516 199 178045
Zelensky 163018653 .07 .02 0 15 516 199 178045
StandWithUkriane 163018653 .13 .03 0 18 516 134 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
StandWithUkriane 163018653 .13 .03 0 18 516 134 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
CloseTheSkyOverUkraineNOW 163018653 .50 0 0 1 516 2 178045
Mykolaiv 163018653 .06 .01 0 6 516 88 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussiaUkraine 163018653 .03 0 0 5 516 135 178045
RussiaGoToHell 163018653 1.00 0 0 3 516 3 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussiaUkraine 163018653 .03 0 0 5 516 135 178045
RussiaGoToHell 163018653 1.00 0 0 3 516 3 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StopPutinNOW 163018653 .10 .01 0 7 516 69 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StopPutinNOW 163018653 .10 .01 0 7 516 69 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
Netherlands 163018653 .03 0 0 1 516 30 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StopPutinNOW 163018653 .10 .01 0 7 516 69 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
RussianArmedForces 163018653 .50 0 0 1 516 2 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
CancelRussia 163018653 1.00 0 0 1 516 1 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Sumy 163018653 .01 0 0 1 516 63 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianUkrainianWar 163018653 .19 .01 0 7 516 36 178045
RussiaGoHome 163018653 .89 .04 0 25 516 28 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianUkrainianWar 163018653 .19 .01 0 7 516 36 178045
RussiaGoHome 163018653 .89 .04 0 25 516 28 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
humanity 163018653 .14 0 0 1 516 7 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Mariupol 163018653 .01 .02 0 14 516 739 178045
RussianSoldiers 163018653 .66 0 0 4 516 6 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
TerroRussia 163018653 .83 0 0 5 516 6 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
ClosetheSkyoverUkraine 163018653 .42 0 0 3 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinWarCrimes 163018653 .22 .01 0 9 516 40 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
ClosetheSkyoverUkraine 163018653 .42 0 0 3 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
ClosetheSkyoverUkraine 163018653 .42 0 0 3 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineRussiaWar 163018653 .03 .01 0 9 516 226 178045
RussianUkrainianWar 163018653 .19 .01 0 7 516 36 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
Irpin 163018653 .10 .01 0 7 516 69 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineRussiaWar 163018653 .03 .01 0 9 516 226 178045
RussianUkrainianWar 163018653 .19 .01 0 7 516 36 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Mariupol 163018653 .01 .02 0 14 516 739 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
NATO 163018653 0 0 0 1 516 269 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkrainianArmy 163018653 .61 .03 0 16 516 26 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Zelensky 163018653 .07 .02 0 15 516 199 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
FreeIvanFedorov 163018653 .57 0 0 4 516 7 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
FreeIvanFedorov 163018653 .57 0 0 4 516 7 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Chernihiv 163018653 .03 0 0 4 516 114 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
Severodonetsk 163018653 .25 0 0 1 516 4 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
PutinsKrieg 163018653 .50 0 0 1 516 2 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Khmelnytsky 163018653 .50 0 0 2 516 4 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
Khmelnytsky 163018653 .50 0 0 2 516 4 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
RussiaUkraineWar 163018653 .04 0 0 3 516 66 178045
RussianWarshipGoFYourself 163018653 1.00 0 0 1 516 1 178045
German 163018653 0 0 0 1 516 139 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAtta?k 163018653 0 0 0 0 516 2 178045
Mykolaiv 163018653 .06 .01 0 6 516 88 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
TerroRussia 163018653 .83 0 0 5 516 6 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
putinisaCOWARD 163018653 1.00 0 0 1 516 1 178045
FreeIvanFedorov 163018653 .57 0 0 4 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
TerroRussia 163018653 .83 0 0 5 516 6 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
TerroRussia 163018653 .83 0 0 5 516 6 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Moscow 163018653 .01 0 0 2 516 137 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Kherson 163018653 .08 .02 0 14 516 160 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Russians 163018653 .10 .02 0 11 516 106 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Mariupol 163018653 .01 .02 0 14 516 739 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StopRussia 163018653 .03 0 0 5 516 131 178045
StopPutin 163018653 .06 .01 0 10 516 156 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
RussiaGoHome 163018653 .89 .04 0 25 516 28 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Mariupol 163018653 .01 .02 0 14 516 739 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StopRussia 163018653 .03 0 0 5 516 131 178045
StopPutin 163018653 .06 .01 0 10 516 156 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
RussiaGoHome 163018653 .89 .04 0 25 516 28 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Hypocrisy 163018653 .06 0 0 1 516 15 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Moscow 163018653 .01 0 0 2 516 137 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
EU 163018653 0 0 0 1 516 291 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
Berdyansk 163018653 .07 0 0 1 516 13 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
russianinvasion 163018653 .04 0 0 1 516 21 178045
FreeIvanFedorov 163018653 .57 0 0 4 516 7 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Luhansk 163018653 .14 .01 0 8 516 54 178045
VolodymyrZelenskyy 163018653 .50 0 0 4 516 8 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
VolodymyrZelenskyy 163018653 .50 0 0 4 516 8 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
VolodymyrZelenskyy 163018653 .50 0 0 4 516 8 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
VolodymyrZelenskyy 163018653 .50 0 0 4 516 8 178045
Melitopol 163018653 .25 .02 0 14 516 54 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
StandWithUkriane 163018653 .13 .03 0 18 516 134 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Russians 163018653 .10 .02 0 11 516 106 178045
Russians 163018653 .10 .02 0 11 516 106 178045
BASF 163018653 2.00 0 0 2 516 1 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
BASFdeath 163018653 1.00 0 0 1 516 1 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
Nestle 163018653 .07 0 0 1 516 14 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Mykolaiv 163018653 .06 .01 0 6 516 88 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Mykolaiv 163018653 .06 .01 0 6 516 88 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
Chernihiv 163018653 .03 0 0 4 516 114 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Zaporizhya 163018653 .50 0 0 1 516 2 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinLies 163018653 .20 0 0 1 516 5 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
VolodymyrZelensky 163018653 .50 .02 0 11 516 22 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Purim 163018653 .16 0 0 1 516 6 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
PutinsSponsors 163018653 1.00 .01 0 6 516 6 178045
PutinsSponsors 163018653 1.00 .01 0 6 516 6 178045
PutinsSponsors 163018653 1.00 .01 0 6 516 6 178045
PutinsSponsors 163018653 1.00 .01 0 6 516 6 178045
PutinsSponsors 163018653 1.00 .01 0 6 516 6 178045
PutinsSponsors 163018653 1.00 .01 0 6 516 6 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
StopPutin 163018653 .06 .01 0 10 516 156 178045
RussiaGoHome 163018653 .89 .04 0 25 516 28 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HelpUkraine 163018653 .14 0 0 1 516 7 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
AdolfPutin 163018653 .33 0 0 1 516 3 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
stopputin 163018653 .14 0 0 1 516 7 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Fascism 163018653 .07 0 0 3 516 38 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
TerroRussia 163018653 .83 0 0 5 516 6 178045
PutinHitler 163018653 .52 .05 0 26 516 50 178045
PutinHitlerFascism 163018653 1.00 0 0 1 516 1 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
Russian 163018653 .07 .24 0 125 516 1684 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Terrorussia 163018653 1.00 .01 0 7 516 7 178045
PutinsWar 163018653 .16 .04 0 21 516 130 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
Kyiv 163018653 .02 .04 0 24 516 831 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Terrorussia 163018653 1.00 .01 0 7 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Terrorussia 163018653 1.00 .01 0 7 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Terrorussia 163018653 1.00 .01 0 7 516 7 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Terrorussia 163018653 1.00 .01 0 7 516 7 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Terrorussia 163018653 1.00 .01 0 7 516 7 178045
PutinIsaWarCriminal 163018653 .27 .03 0 19 516 69 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
boycottnestle 163018653 .18 0 0 2 516 11 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
boycottnestle 163018653 .18 0 0 2 516 11 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Belarus 163018653 .01 0 0 4 516 260 178045
Belarusian 163018653 .07 0 0 2 516 28 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Belarus 163018653 .01 0 0 4 516 260 178045
Belarusian 163018653 .07 0 0 2 516 28 178045
NoFlyZoneOverUkraine 163018653 .08 0 0 1 516 12 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
RussianArmy 163018653 .65 .09 0 49 516 75 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
EmpireOfLies 163018653 1.00 0 0 2 516 2 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
EmpireOfLies 163018653 1.00 0 0 2 516 2 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussiaInvadedUkraine 163018653 .20 .01 0 9 516 44 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Spain 163018653 .30 0 0 4 516 13 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
BeKind 163018653 .12 0 0 4 516 32 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Spain 163018653 .30 0 0 4 516 13 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
BeKind 163018653 .12 0 0 4 516 32 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Spain 163018653 .30 0 0 4 516 13 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
BeKind 163018653 .12 0 0 4 516 32 178045
Ukrainian 163018653 .06 .09 0 48 516 691 178045
Spain 163018653 .30 0 0 4 516 13 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
BeKind 163018653 .12 0 0 4 516 32 178045
Mykolaiv 163018653 .06 .01 0 6 516 88 178045
Russians 163018653 .10 .02 0 11 516 106 178045
Russia 163018653 .05 .47 .02 245 516 4700 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
StandWithUkriane 163018653 .13 .03 0 18 516 134 178045
Kharkiv 163018653 .07 .05 0 26 516 332 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
HumanityFirst 163018653 1.00 .01 0 7 516 7 178045
Armenia 163018653 .10 0 0 1 516 10 178045
Putin 163018653 .09 .23 0 121 516 1255 178045
StandWithUkraine 163018653 .17 .35 0 181 516 1016 178045
russia 163018653 .05 .02 0 11 516 196 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
UkraineUnderAttack 163018653 .13 .03 0 17 516 126 178045
RussianInvasionOfUkraine 163018653 .50 0 0 1 516 2 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
Ukraine 163018653 .04 .62 .04 323 516 7844 178045
